target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction,evaluation_mean_probability_std,evaluation_mean_label_flip_rate,effective_defense
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,none,entropy,adaptive_defended_calibration,0.4500999999999999,0.45,0.01,0.04,-0.684116542339325,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,none,margin,adaptive_defended_calibration,0.4500999999999999,0.45,0.01,0.04,0.1341830939054489,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,none,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.5497,0.495,0.09,0.22,0.5468207387245608,,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,loss,adaptive_defended_calibration,0.4827,0.495,0.05,0.08,-0.6363982856273651,as_defined,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,confidence,adaptive_defended_calibration,0.4827,0.495,0.05,0.08,0.5291950106620789,as_defined,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,maximum_probability,adaptive_defended_calibration,0.4752,0.5,0.05,0.09,0.608784943819046,as_defined,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,entropy,adaptive_defended_calibration,0.4752,0.5,0.05,0.09,-0.6692847013473511,as_defined,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,margin,adaptive_defended_calibration,0.4752,0.5,0.05,0.09,0.2175698727369308,as_defined,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__hamp_train,pets_b02,eff_su2_r5_d6,high,hamp_train,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4833,0.49,0.07,0.1,0.4998313633286328,,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,loss,adaptive_defended_calibration,0.5105000000000001,0.51,0.0,0.05,-0.2436481267213821,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,confidence,adaptive_defended_calibration,0.5105000000000001,0.51,0.0,0.05,0.7837756276130676,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,maximum_probability,adaptive_defended_calibration,0.5351,0.495,0.06,0.11,-0.8784569203853607,inverted_from_calibration,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,entropy,adaptive_defended_calibration,0.5351,0.495,0.06,0.11,0.3699881732463836,inverted_from_calibration,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,margin,adaptive_defended_calibration,0.5351,0.495,0.06,0.11,-0.7569138407707214,inverted_from_calibration,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,0.5,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__l2,pets_b02,eff_su2_r5_d6,high,l2,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.4739,0.435,0.05,0.13,0.5532586932040134,,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,loss,adaptive_defended_calibration,0.5128999999999999,0.5,0.05,0.06,-0.4093185812234878,as_defined,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,confidence,adaptive_defended_calibration,0.5128999999999999,0.5,0.05,0.06,0.6642820537090302,as_defined,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,maximum_probability,adaptive_defended_calibration,0.5429,0.495,0.07,0.13,-0.888285219669342,inverted_from_calibration,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,entropy,adaptive_defended_calibration,0.5429,0.495,0.07,0.13,0.3500635474920273,inverted_from_calibration,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,margin,adaptive_defended_calibration,0.5429,0.495,0.07,0.13,-0.7765703797340393,inverted_from_calibration,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.5426000000000001,0.545,0.08,0.13,0.506734147186322,,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,loss,adaptive_defended_calibration,0.5271,0.535,0.06,0.13,-0.8126489222049713,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,confidence,adaptive_defended_calibration,0.5271,0.535,0.06,0.13,0.4437023848295212,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,maximum_probability,adaptive_defended_calibration,0.5229,0.48,0.06,0.12,-0.5554597675800323,inverted_from_calibration,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,entropy,adaptive_defended_calibration,0.5229,0.48,0.06,0.12,0.6869827806949615,inverted_from_calibration,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,margin,adaptive_defended_calibration,0.5229,0.48,0.06,0.12,-0.1109195202589035,inverted_from_calibration,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,0.5,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,dynanoise,learned_pv_stats_logistic,adaptive_defended_calibration,0.567,0.54,0.07,0.15,0.5330156712183989,,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,loss,adaptive_defended_calibration,0.4606999999999999,0.495,0.04,0.07,-0.256959393620491,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,confidence,adaptive_defended_calibration,0.4606999999999999,0.495,0.04,0.07,0.7734042704105377,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.4884999999999999,0.515,0.05,0.09,0.7734042704105377,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,entropy,adaptive_defended_calibration,0.4884999999999999,0.515,0.05,0.09,-0.5351095795631409,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,margin,adaptive_defended_calibration,0.4884999999999999,0.515,0.05,0.09,0.5468085408210754,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4831,0.485,0.04,0.1,0.5136708221872546,,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,loss,adaptive_defended_calibration,0.5182,0.5,0.06,0.12,-0.4093186110258102,as_defined,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,confidence,adaptive_defended_calibration,0.5182,0.5,0.06,0.12,0.6642820537090302,as_defined,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,maximum_probability,adaptive_defended_calibration,0.5375,0.505,0.07,0.13,-0.8900975584983826,inverted_from_calibration,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,entropy,adaptive_defended_calibration,0.5375,0.505,0.07,0.13,0.346310943365097,inverted_from_calibration,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,margin,adaptive_defended_calibration,0.5375,0.505,0.07,0.13,-0.7801951169967651,inverted_from_calibration,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.5482,0.545,0.1,0.15,0.5092155389567512,,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,loss,adaptive_defended_calibration,0.5182,0.515,0.02,0.07,-0.2065478414297104,as_defined,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.5182,0.515,0.02,0.07,0.8133873641490936,as_defined,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.542,0.5499999999999999,0.07,0.12,-0.7434803545475006,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.542,0.5499999999999999,0.07,0.12,0.5693821907043457,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,margin,adaptive_defended_calibration,0.542,0.5499999999999999,0.07,0.12,-0.4869606494903564,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5416,0.5449999999999999,0.05,0.11,0.4975543019961449,,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,loss,adaptive_defended_calibration,0.51805,0.51,0.02,0.05,-0.4170410335063934,as_defined,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.51805,0.51,0.02,0.05,0.659131646156311,as_defined,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.5428000000000001,0.54,0.06,0.12,-0.7483770549297333,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.5428000000000001,0.54,0.06,0.12,0.5641016960144043,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,margin,adaptive_defended_calibration,0.5428000000000001,0.54,0.06,0.12,-0.4967541098594665,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.54175,0.54,0.04,0.11,0.4962262040404568,,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.5228999999999999,0.545,0.07,0.11,-0.4307299852371216,as_defined,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.5228999999999999,0.545,0.07,0.11,0.6500355005264282,as_defined,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.5221,0.505,0.03,0.07,-0.9081366658210754,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.5221,0.505,0.03,0.07,0.3068249821662903,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.5221,0.505,0.03,0.07,-0.8162733316421509,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5729000000000001,0.5700000000000001,0.07,0.19,0.4918224322022408,,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,loss,adaptive_defended_calibration,0.5157,0.51,0.05,0.07,-0.4139788150787353,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,confidence,adaptive_defended_calibration,0.5157,0.51,0.05,0.07,0.6611684858798981,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.542,0.49,0.08,0.12,-0.9099519550800323,inverted_from_calibration,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,entropy,adaptive_defended_calibration,0.542,0.49,0.08,0.12,0.3026227802038193,inverted_from_calibration,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,margin,adaptive_defended_calibration,0.542,0.49,0.08,0.12,-0.8199039101600647,inverted_from_calibration,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.5392999999999999,0.545,0.06,0.12,0.5060269809688385,,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,loss,adaptive_defended_calibration,0.4997999999999999,0.495,0.06,0.09,-0.2227830588817596,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,confidence,adaptive_defended_calibration,0.4997999999999999,0.495,0.06,0.09,0.8002893030643463,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.5449999999999999,0.52,0.07,0.13,-0.8823281228542328,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,entropy,adaptive_defended_calibration,0.5449999999999999,0.52,0.07,0.13,0.3622595071792602,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,margin,adaptive_defended_calibration,0.5449999999999999,0.52,0.07,0.13,-0.7646562457084656,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.5062,0.52,0.03,0.08,0.5147357225040567,,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.5087999999999999,0.5,0.07,0.12,-0.20645472407341,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.5087999999999999,0.5,0.07,0.12,0.8134636282920837,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.5227,0.49,0.04,0.1,-0.9023309051990508,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.5227,0.49,0.04,0.1,0.3199310153722763,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.5227,0.49,0.04,0.1,-0.8046618103981018,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.505,0.505,0.0,0.0,0.5,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,pets_b02,eff_su2_r5_d6,high,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.489,0.46,0.04,0.08,0.5339926403168664,,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,loss,adaptive_defended_calibration,0.5390999999999999,0.51,0.02,0.09,-0.0480863377451896,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,confidence,adaptive_defended_calibration,0.5390999999999999,0.51,0.02,0.09,0.9530515670776368,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,maximum_probability,adaptive_defended_calibration,0.491,0.49,0.02,0.04,0.9530515670776368,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,entropy,adaptive_defended_calibration,0.491,0.49,0.02,0.04,-0.189428374171257,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,margin,adaptive_defended_calibration,0.491,0.49,0.02,0.04,0.9061031639575958,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,correctness,adaptive_defended_calibration,0.545,0.5449999999999999,0.0,0.0,0.5,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__dp_qml,pets_b03,eff_su2_r5_d6,high,dp_qml,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.4996000000000001,0.5,0.06,0.09,0.524729226753526,,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,loss,adaptive_defended_calibration,0.5843,0.575,0.04,0.14,-0.5626175701618195,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,confidence,adaptive_defended_calibration,0.5843,0.575,0.04,0.14,0.5697158575057983,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,maximum_probability,adaptive_defended_calibration,0.5201000000000001,0.545,0.04,0.07,0.5727883279323578,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,entropy,adaptive_defended_calibration,0.5201000000000001,0.545,0.04,0.07,-0.6825130879878998,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,margin,adaptive_defended_calibration,0.5201000000000001,0.545,0.04,0.07,0.1455766409635543,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,correctness,adaptive_defended_calibration,0.5499999999999999,0.5,0.0,0.0,-inf,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.557,0.555,0.11,0.12,0.4628794168453766,,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,hamp_output,loss,adaptive_defended_calibration,0.4469,0.4599999999999999,0.04,0.07,0.5308397114276886,inverted_from_calibration,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,hamp_output,confidence,adaptive_defended_calibration,0.4469,0.4599999999999999,0.04,0.07,-0.588111937046051,inverted_from_calibration,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,hamp_output,maximum_probability,adaptive_defended_calibration,0.4689,0.48,0.02,0.09,-0.5933668613433838,inverted_from_calibration,,,hamp_full
PETS_CREDIT_high_eff_su2_r5_d6_b03__hamp_train,pets_b03,eff_su2_r5_d6,high,hamp_train,hamp_output,entropy,adaptive_defended_calibration,0.4689,0.48,0.02,0.09,0.6756080389022827,inverted_from_calibration,,,hamp_full
