target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,83a947285ea3ca8494da,1,0,0,0.3576244115829468,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,f929be357f68bdda4236,1,0,0,0.38870009779930115,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,6f47824d3363865de61a,1,0,0,0.03366151079535484,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,073dbbd888ef767c75de,1,0,0,0.41959622502326965,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,a5b1091e7ec67f7a06ed,1,0,0,0.35931679606437683,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,14865093b1485a5c3a41,1,0,0,0.3439711332321167,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,fd49901b4cc63c783db2,0,0,0,0.24082309007644653,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,439a4b80869e58e17f79,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,249e820049d9be3790b9,0,0,0,0.06289998441934586,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,46d7ad3cd76693d3a5e7,0,0,0,0.30700111389160156,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,ef24ebed9137bf1cf697,0,0,0,0.3945985436439514,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,62a1527c10e3ed85eaa6,0,0,0,0.6754696369171143,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,b5013191fc9f416c8e4b,0,0,0,0.5478159189224243,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,76a169068a2ab6394f63,0,0,0,0.2963917851448059,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,fe3f9ee420efa6823afe,0,0,0,0.35798975825309753,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,6cc8653639d78291af88,0,0,0,0.714327871799469,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,2810a2f0f8ca0deedc8e,0,0,0,0.7352739572525024,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,a1564c9bf9ade3c0b019,0,0,0,0.5853469967842102,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,f9048c251e4492eda5c5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,3abfa53b007677c95160,0,0,0,0.29417693614959717,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,7f1c52e4fe76a6c0d0b0,0,0,0,0.32160407304763794,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,9da232e18467d7f3a6c8,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,8a07ef51bccf7c857429,0,0,0,0.24374786019325256,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,e7a3a64af90cc1920283,0,0,0,0.9376768469810486,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,7322e0069fd7f99aa2e0,0,0,0,0.3949776589870453,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.3855225741863251,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,ae429a6a1d645aacb94e,1,0,0,0.6375318169593811,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,70d271c728323ea28d90,1,0,0,0.3715102970600128,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,434123980ae7f6c38b02,1,0,0,1.7477819919586182,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,b84ff32b3c14263b0dd5,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,66fa33821884d4568b02,1,0,0,0.34552857279777527,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.49458470940589905,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,c91e3b5a028c06ad1f92,1,0,0,1.113797903060913,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,272c38b1ecd099be7890,1,0,0,0.435682088136673,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,192395141a760795b97a,1,0,0,0.39039862155914307,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,ebaf9b6eb6ecde9fb27d,1,0,0,0.28444769978523254,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,eaab06e0e9770f0cb322,1,0,0,0.08840373158454895,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,09c28941e61886717e09,1,0,0,0.4496374726295471,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,092efc45ab978715a8fa,1,0,0,0.39531537890434265,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,bf5a9031a45524933e21,1,0,0,0.3368547856807709,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,e8613e68d8ca2ea9e7fd,1,0,0,0.34743937849998474,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,d606f1831b9734bb90e1,1,0,0,0.3614101707935333,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,ac5f40db5db91c18a83b,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,f97851146238bb9a3754,1,0,0,0.3667047321796417,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,d2c3d34fb102babfa194,1,0,0,0.34081706404685974,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,81817fc85a01b1cc7dcf,1,0,0,0.4507926404476166,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,b2afd8ac93139c6436ca,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,6a05ad28a1fdde9b37a0,0,0,0,0.618219792842865,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,f2ee369cdc3625e84402,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,ed23b85566b3c29eb402,0,0,0,0.2893238961696625,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,952fc09bd28a9501f067,0,0,0,0.3910747468471527,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,2482d33087029d45a132,0,0,0,0.12232023477554321,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,77bd1f5032833eb7273a,0,0,0,0.6170089244842529,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,10857fff110d97bd3529,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,6d9336fba414d9de6ac7,0,0,0,0.9223501682281494,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,d6c8d45da14422740d61,0,0,0,0.40244609117507935,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,59023d919d8b02411eba,0,0,0,0.24580609798431396,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,b879cfcb02d4d81aeba4,0,0,0,0.3666853606700897,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,3b2a390113c4d06485dc,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,8571d45bb39f427604ed,0,0,0,0.4711398780345917,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,361e8f44b1d1611bef7b,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,d7e4461c953d3771c6a7,0,0,0,0.3814952075481415,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,ec68553efb16cb1101b4,0,0,0,0.4888693690299988,True,True,False,4.898979663848877,64,256,8,90,418,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,dabd46f07ecd327df2fa,0,0,0,0.5118547677993774,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,24ddc25e1ea6b7792cd0,0,0,0,0.40801456570625305,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,none,final_evaluation,fa88e107f343c7d476d5,0,0,0,0.25436514616012573,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
