target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,346b2d56d8b09d426f47,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,4c434bf56ebb2774a731,0,0,0,1.184795618057251,True,True,False,4.898979663848877,64,256,14,90,424,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,c54deb95c61200776a89,0,0,0,0.7310581207275391,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,a75b386334feb544e4d2,0,0,0,1.1822285652160645,True,True,False,4.898979663848877,32,256,17,90,395,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,625f2e57e0e6a02526b6,0,0,0,0.0999627411365509,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,2cecf3fe4ef6ad144c88,0,0,0,0.2138633131980896,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,4c4445ff57fc497b680a,0,0,0,0.18915081024169922,True,True,False,4.898979663848877,32,256,14,90,392,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,4c4d8f9748cad40f5244,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,9ebfa8a19f66465c515a,0,0,0,0.7970361113548279,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,06b8005b0fc375383b1e,0,0,0,1.1279170513153076,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,7e7ddba4c04376ff7a44,0,0,0,2.428941011428833,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,lattice_round,final_evaluation,6d1c41efb24b3abb9035,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
