target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,a6dfd0dc4ba32e6c00e6,1,0,0,0.34591805934906006,True,True,False,4.898979663848877,32,160,20,50,262,4,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,83a947285ea3ca8494da,1,0,0,0.47613605856895447,True,True,False,4.898979663848877,32,224,27,70,353,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,f929be357f68bdda4236,1,0,0,0.4374726116657257,True,True,False,4.898979663848877,32,256,24,90,402,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,6f47824d3363865de61a,1,0,0,0.3510899543762207,True,True,False,4.898979663848877,32,128,17,40,217,3,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,073dbbd888ef767c75de,1,0,0,0.4171905517578125,True,True,False,4.898979663848877,32,224,18,70,344,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,a5b1091e7ec67f7a06ed,1,0,0,0.27424314618110657,True,True,False,4.898979663848877,32,256,22,90,400,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,14865093b1485a5c3a41,1,0,0,0.17307114601135254,True,True,False,4.898979663848877,32,256,21,90,399,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,fd49901b4cc63c783db2,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,439a4b80869e58e17f79,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,249e820049d9be3790b9,0,0,0,0.00022058485774323344,True,True,False,4.898979663848877,32,256,26,90,404,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,46d7ad3cd76693d3a5e7,0,0,0,0.2524612843990326,True,True,False,4.898979663848877,32,224,21,70,347,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,ef24ebed9137bf1cf697,0,0,0,0.45981740951538086,True,True,False,4.898979663848877,32,192,23,60,307,5,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,62a1527c10e3ed85eaa6,0,0,0,0.06719476729631424,True,True,False,4.898979663848877,32,192,16,60,300,5,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,b5013191fc9f416c8e4b,0,0,0,0.044913727790117264,True,True,False,4.898979663848877,32,256,20,90,398,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,76a169068a2ab6394f63,0,0,0,0.03745944797992706,True,True,False,4.898979663848877,32,192,22,60,306,5,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,fe3f9ee420efa6823afe,0,0,0,0.11415443569421768,True,True,False,4.898979663848877,32,128,14,40,214,3,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,6cc8653639d78291af88,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,2810a2f0f8ca0deedc8e,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,a1564c9bf9ade3c0b019,0,0,0,0.11500482261180878,True,True,False,4.898979663848877,32,256,23,90,401,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,f9048c251e4492eda5c5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,3abfa53b007677c95160,0,0,0,0.00032379405456595123,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,7f1c52e4fe76a6c0d0b0,0,0,0,1.2884327173233032,True,True,False,4.898979663848877,32,64,12,20,128,1,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,9da232e18467d7f3a6c8,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,8a07ef51bccf7c857429,0,0,0,0.5511267781257629,True,True,False,4.898979663848877,32,256,14,90,392,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,e7a3a64af90cc1920283,0,0,0,0.014575708657503128,True,True,False,4.898979663848877,32,256,25,80,393,7,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,7322e0069fd7f99aa2e0,0,0,0,0.2582743167877197,True,True,False,4.898979663848877,32,128,21,40,221,3,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.5634912848472595,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,ae429a6a1d645aacb94e,1,0,0,0.6850447058677673,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,70d271c728323ea28d90,1,0,0,0.7058627009391785,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,434123980ae7f6c38b02,1,0,0,0.3815021216869354,True,True,False,4.898979663848877,32,192,16,60,300,5,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,b84ff32b3c14263b0dd5,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,66fa33821884d4568b02,1,0,0,0.053636182099580765,True,True,False,4.898979663848877,32,128,17,40,217,3,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.2186204195022583,True,True,False,4.898979663848877,32,256,26,90,404,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,c91e3b5a028c06ad1f92,1,0,0,0.4097098410129547,True,True,False,4.898979663848877,32,224,22,70,348,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,272c38b1ecd099be7890,1,0,0,0.5293660163879395,True,True,False,4.898979663848877,32,64,12,20,128,1,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,192395141a760795b97a,1,0,0,0.1969655156135559,True,True,False,4.898979663848877,32,256,18,90,396,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,ebaf9b6eb6ecde9fb27d,1,0,0,0.01082373782992363,True,True,False,4.898979663848877,32,256,27,80,395,7,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,eaab06e0e9770f0cb322,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,09c28941e61886717e09,1,0,0,0.26810577511787415,True,True,False,4.898979663848877,32,256,14,90,392,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,092efc45ab978715a8fa,1,0,0,0.7186532616615295,True,True,False,4.898979663848877,32,96,12,30,170,2,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,bf5a9031a45524933e21,1,0,0,0.5002967119216919,True,True,False,4.898979663848877,32,256,41,90,419,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,e8613e68d8ca2ea9e7fd,1,0,0,0.5168243050575256,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,d606f1831b9734bb90e1,1,0,0,0.4894203245639801,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,ac5f40db5db91c18a83b,1,1,1,0.03540882095694542,True,True,False,4.898979663848877,32,256,21,90,399,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,f97851146238bb9a3754,1,0,0,0.2994840741157532,True,True,False,4.898979663848877,32,256,33,80,401,7,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,d2c3d34fb102babfa194,1,0,0,0.554905891418457,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,81817fc85a01b1cc7dcf,1,0,0,0.23368041217327118,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,b2afd8ac93139c6436ca,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,6a05ad28a1fdde9b37a0,0,0,0,0.6389018893241882,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,f2ee369cdc3625e84402,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,ed23b85566b3c29eb402,0,0,0,0.07551884651184082,True,True,False,4.898979663848877,32,256,27,90,405,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,952fc09bd28a9501f067,0,0,0,0.48097094893455505,True,True,False,4.898979663848877,32,160,14,50,256,4,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,2482d33087029d45a132,0,0,0,0.003192525589838624,True,True,False,4.898979663848877,32,256,20,90,398,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,77bd1f5032833eb7273a,0,0,0,0.04054858908057213,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,10857fff110d97bd3529,0,1,1,0.09709564596414566,True,True,False,4.898979663848877,32,224,35,70,361,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,6d9336fba414d9de6ac7,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,d6c8d45da14422740d61,0,0,0,0.8238526582717896,True,True,False,4.898979663848877,32,256,21,80,389,7,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,59023d919d8b02411eba,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,b879cfcb02d4d81aeba4,0,0,0,0.2422201931476593,True,True,False,4.898979663848877,32,256,39,90,417,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,3b2a390113c4d06485dc,0,0,0,0.3105146586894989,True,True,False,4.898979663848877,32,64,19,20,135,1,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,8571d45bb39f427604ed,0,0,0,0.4179357588291168,True,True,False,4.898979663848877,32,192,27,60,311,5,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,361e8f44b1d1611bef7b,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,d7e4461c953d3771c6a7,0,0,0,0.34834152460098267,True,True,False,4.898979663848877,32,256,17,90,395,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,ec68553efb16cb1101b4,0,0,0,2.0624413082259707e-05,True,True,False,4.898979663848877,32,256,22,90,400,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,dabd46f07ecd327df2fa,0,0,0,0.4293615221977234,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,24ddc25e1ea6b7792cd0,0,0,0,0.03552886098623276,True,True,False,4.898979663848877,32,256,18,90,396,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,dynanoise,final_evaluation,fa88e107f343c7d476d5,0,0,0,0.5571142435073853,True,True,False,4.898979663848877,32,256,20,90,398,8,False,iterations_completed
