target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,a1564c9bf9ade3c0b019,0,0,0,1.0348522663116455,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,f9048c251e4492eda5c5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,3abfa53b007677c95160,0,0,0,0.13601773977279663,True,True,False,4.898979663848877,32,96,12,30,170,2,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,7f1c52e4fe76a6c0d0b0,0,0,0,0.10115543007850647,True,True,False,4.898979663848877,32,256,46,80,414,7,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,9da232e18467d7f3a6c8,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,8a07ef51bccf7c857429,0,0,0,0.08573570102453232,True,True,False,4.898979663848877,64,256,17,90,427,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,e7a3a64af90cc1920283,0,0,0,1.4857935905456543,True,True,False,4.898979663848877,64,128,26,40,258,3,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,7322e0069fd7f99aa2e0,0,0,0,0.31544238328933716,True,True,False,4.898979663848877,32,256,29,80,397,7,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.818554162979126,True,True,False,4.898979663848877,32,96,21,30,179,2,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,ae429a6a1d645aacb94e,1,0,0,1.1299813985824585,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,70d271c728323ea28d90,1,0,0,0.061082955449819565,True,True,False,4.898979663848877,32,192,36,60,320,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,434123980ae7f6c38b02,1,0,0,1.0322438478469849,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,b84ff32b3c14263b0dd5,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,66fa33821884d4568b02,1,0,0,0.5216715931892395,True,True,False,4.898979663848877,32,192,35,60,319,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.333137184381485,True,True,False,4.898979663848877,32,64,11,20,127,1,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,c91e3b5a028c06ad1f92,1,0,0,0.5860121250152588,True,True,False,4.898979663848877,32,192,19,60,303,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,272c38b1ecd099be7890,1,0,0,0.40668684244155884,True,True,False,4.898979663848877,32,256,27,90,405,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,192395141a760795b97a,1,0,0,0.1479710191488266,True,True,False,4.898979663848877,32,224,34,70,360,6,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,ebaf9b6eb6ecde9fb27d,1,0,0,0.025930829346179962,True,True,False,4.898979663848877,32,224,36,70,362,6,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,eaab06e0e9770f0cb322,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,09c28941e61886717e09,1,0,0,0.2954300343990326,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,092efc45ab978715a8fa,1,0,0,0.14538322389125824,True,True,False,4.898979663848877,32,256,34,80,402,7,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,bf5a9031a45524933e21,1,0,0,0.12352856993675232,True,True,False,4.898979663848877,32,160,25,50,267,4,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,e8613e68d8ca2ea9e7fd,1,0,0,0.18114472925662994,True,True,False,4.898979663848877,64,160,15,50,289,4,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,d606f1831b9734bb90e1,1,0,0,0.1905566155910492,True,True,False,4.898979663848877,32,64,16,20,132,1,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,ac5f40db5db91c18a83b,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,f97851146238bb9a3754,1,0,0,0.17971912026405334,True,True,False,4.898979663848877,32,224,38,70,364,6,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,d2c3d34fb102babfa194,1,0,0,0.22987474501132965,True,True,False,4.898979663848877,32,256,22,80,390,7,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,81817fc85a01b1cc7dcf,1,0,0,0.19777081906795502,True,True,False,4.898979663848877,32,256,31,90,409,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,b2afd8ac93139c6436ca,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,6a05ad28a1fdde9b37a0,0,0,0,0.45169147849082947,True,True,False,4.898979663848877,32,256,16,90,394,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,f2ee369cdc3625e84402,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,ed23b85566b3c29eb402,0,0,0,0.030894212424755096,True,True,False,4.898979663848877,32,192,21,60,305,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,952fc09bd28a9501f067,0,0,0,0.20507439970970154,True,True,False,4.898979663848877,32,256,26,90,404,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,2482d33087029d45a132,0,0,0,0.004979334771633148,True,True,False,4.898979663848877,32,256,29,90,407,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,77bd1f5032833eb7273a,0,0,0,0.41557011008262634,True,True,False,4.898979663848877,32,256,24,90,402,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,10857fff110d97bd3529,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,6d9336fba414d9de6ac7,0,0,0,0.45490798354148865,True,True,False,4.898979663848877,32,192,17,60,301,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,d6c8d45da14422740d61,0,0,0,0.14220106601715088,True,True,False,4.898979663848877,32,256,19,90,397,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,59023d919d8b02411eba,0,0,0,0.04535998776555061,True,True,False,4.898979663848877,32,256,24,90,402,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,b879cfcb02d4d81aeba4,0,0,0,0.051201723515987396,True,True,False,4.898979663848877,32,160,30,50,272,4,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,3b2a390113c4d06485dc,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,8571d45bb39f427604ed,0,0,0,0.2575971782207489,True,True,False,4.898979663848877,32,128,19,40,219,3,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,361e8f44b1d1611bef7b,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,d7e4461c953d3771c6a7,0,0,0,0.3595004081726074,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,ec68553efb16cb1101b4,0,0,0,0.19197340309619904,True,True,False,4.898979663848877,32,256,21,90,399,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,dabd46f07ecd327df2fa,0,0,0,0.1853703260421753,True,True,False,4.898979663848877,32,256,24,90,402,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,24ddc25e1ea6b7792cd0,0,0,0,0.7141183614730835,True,True,False,4.898979663848877,32,64,13,20,129,1,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,final_evaluation,fa88e107f343c7d476d5,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
